median	mean	cor_Fumagalli	corlowvshigh_Fumagalli	GENE	Gene|EntrezID
10.1982	10.130	0.718239564	high.cor	CLMN	CLMN|79789
10.1983	10.217	0.673061965	low.cor	PRPF38A	PRPF38A|84950
10.1984	10.203	0.634495722	low.cor	ATF7	ATF7|11016
10.1993	10.207	0.639745917	low.cor	PRPF38B	PRPF38B|55119
10.1995	10.199	0.510694841	low.cor	PLAA	PLAA|9373
10.2	10.238	0.70508167	high.cor	C9orf5	C9orf5|23731
10.20005	10.010	0.938099559	high.cor	XAF1	XAF1|54739
10.20085	10.154			TSPAN6	TSPAN6|7105
10.2014	10.173	0.810409645	high.cor	TBC1D2B	TBC1D2B|23102
10.2021	10.080	0.795177599	high.cor	ADAM12	ADAM12|8038
10.2023	10.229			FUNDC2	FUNDC2|65991
10.20255	10.133	0.937516204	high.cor	CORO1A	CORO1A|11151
10.2026	10.276	0.780593726	high.cor	LPCAT3	LPCAT3|10162
10.20305	10.164	0.814233861	high.cor	SH3YL1	SH3YL1|26751
10.2033	10.212	0.734314234	high.cor	SMCR7L	SMCR7L|54471
10.20375	10.133	0.827586207	high.cor	NXN	NXN|64359
10.20435	10.233	0.663144931	low.cor	SRPK2	SRPK2|6733
10.2044	10.246	0.419432201	low.cor	MFF	MFF|56947
10.2047	10.240	0.829789992	high.cor	KIAA0020	KIAA0020|9933
10.20485	10.222	0.832706767	high.cor	NMD3	NMD3|51068
10.20525	10.200	0.524760176	low.cor	FASTK	FASTK|10922
10.20555	10.183	0.5945035	low.cor	CSNK1G2	CSNK1G2|1455
10.2062	10.209	0.840669856	high.cor	CLDND1	CLDND1|56650
10.2062	10.251	0.811576355	high.cor	SELS	SELS|55829
10.20625	10.247	0.863041224	high.cor	RBM23	RBM23|55147
10.20675	10.662	0.914959813	high.cor	CYP1B1	CYP1B1|1545
10.2074	10.242	0.834780918	high.cor	CPSF3	CPSF3|51692
10.2074	10.244	0.707415089	high.cor	SPTLC2	SPTLC2|9517
10.2076	10.153	0.884236453	high.cor	PLAUR	PLAUR|5329
10.20905	10.219	0.841262639	high.cor	PSMG2	PSMG2|56984
10.20925	10.217	0.809631838	high.cor	FAM20C	FAM20C|56975
10.20935	10.145	0.704433498	high.cor	ATXN1L	ATXN1L|342371
10.20935	10.222	0.794853513	high.cor	GGNBP2	GGNBP2|79893
10.20995	10.174	0.563134978	low.cor	NIN	NIN|51199
10.20995	10.202	0.295177599	low.cor	SUV420H1	SUV420H1|51111
10.21005	10.214	0.452813067	low.cor	ZER1	ZER1|10444
10.2101	10.181	0.866087633	high.cor	NEK9	NEK9|91754
10.2105	10.235	0.806585429	high.cor	C3orf37	C3orf37|56941
10.21055	10.217	0.632745657	low.cor	PRKD2	PRKD2|25865
10.21145	10.296			SNHG6	SNHG6|641638
10.2123	10.180	0.767954369	high.cor	CNOT8	CNOT8|9337
10.2123	10.192	0.838475499	high.cor	NSA2	NSA2|10412
10.2126	10.188	0.68505315	low.cor	TRA2A	TRA2A|29896
10.2126	10.241	0.925685426	high.cor	WWP1	WWP1|11059
10.2136	10.091	0.896681359	high.cor	GRHL1	GRHL1|29841
10.21375	10.237	0.831864143	high.cor	RYBP	RYBP|23429
10.214	10.303	0.699701841	low.cor	NDUFB10	NDUFB10|4716
10.21445	10.102	0.728221416	high.cor	PLK1	PLK1|5347
10.2145	10.239	0.422673062	low.cor	GNL1	GNL1|2794
10.21535	10.185	0.45436868	low.cor	PTCD3	PTCD3|55037
10.2161	10.206	0.733990148	high.cor	CERCAM	CERCAM|51148
10.2166	10.251	0.854614986	high.cor	PREP	PREP|5550
10.2172	10.197	0.932784548	high.cor	PAQR4	PAQR4|124222
10.2175	10.260	0.089318123	low.cor	PNKD	PNKD|25953
10.2176	10.204	0.511731916	low.cor	EIF2C1	EIF2C1|26523
10.21775	10.201	0.470702619	low.cor	TBC1D5	TBC1D5|9779
10.21815	10.186	0.67435831	low.cor	MTR	MTR|4548
10.21815	10.225	0.792260824	high.cor	VEGFB	VEGFB|7423
10.2182	10.135	0.764843142	high.cor	HIAT1	HIAT1|64645
10.2183	10.157	0.516722842	low.cor	SH3BP5L	SH3BP5L|80851
10.2185	10.243	0.732628986	high.cor	PPP3CA	PPP3CA|5530
10.21855	9.985	0.931812289	high.cor	LRRC15	LRRC15|131578
10.21895	10.222	0.756870625	high.cor	ARHGAP17	ARHGAP17|55114
10.21915	10.147	0.193284936	low.cor	DOCK9	DOCK9|23348
10.2203	10.294	0.626069484	low.cor	WHSC1L1	WHSC1L1|54904
10.2214	10.256			PQBP1	PQBP1|10084
10.22145	10.224			VMA21	VMA21|203547
10.22155	10.242	0.857920664	high.cor	ELP2	ELP2|55250
10.222	10.244	0.869458128	high.cor	C19orf42	C19orf42|79086
10.22235	10.113	0.506092818	low.cor	TRIM44	TRIM44|54765
10.22255	10.198	0.693609023	low.cor	C20orf4	C20orf4|25980
10.2228	10.250	0.784073821	high.cor	EPB41	EPB41|2035
10.22285	10.215	0.70158154	high.cor	MLXIP	MLXIP|22877
10.2237	10.304	0.730814104	high.cor	WDR5	WDR5|11091
10.2245	10.280	0.771324864	high.cor	PRKCI	PRKCI|5584
10.2251	10.155	0.783445683	high.cor	ANO1	ANO1|55107
10.2252	10.254	0.68155302	low.cor	ZBTB44	ZBTB44|29068
10.2255	10.215	0.771130412	high.cor	MOV10	MOV10|4343
10.22595	10.239	0.663469017	low.cor	USF1	USF1|7391
10.22605	10.260	0.962645321	high.cor	LIMA1	LIMA1|51474
10.2264	10.302	0.199377755	low.cor	SETD3	SETD3|84193
10.227	10.284	0.81144672	high.cor	DDX49	DDX49|54555
10.22745	10.201	0.866670988	high.cor	KIFAP3	KIFAP3|22920
10.22805	10.276	0.69924812	low.cor	KIAA0284	KIAA0284|283638
10.2281	10.265	0.805906363	high.cor	FOXK1	FOXK1|221937
10.22855	10.237	0.794594244	high.cor	CYBASC3	CYBASC3|220002
10.2298	10.268	0.734632035	high.cor	PRUNE	PRUNE|58497
10.22995	10.215	0.437373737	low.cor	ZNF33A	ZNF33A|7581
10.23	10.259	0.767176562	high.cor	SELENBP1	SELENBP1|8991
10.23025	10.211	0.636310604	low.cor	FOXN3	FOXN3|1112
10.23035	10.251			ZFAND6	ZFAND6|54469
10.2304	10.291	0.833743842	high.cor	LANCL1	LANCL1|10314
10.231	10.185	0.856235416	high.cor	ACP2	ACP2|53
10.23105	10.224	0.882032668	high.cor	MRPL14	MRPL14|64928
10.23255	10.142	0.866087633	high.cor	LYN	LYN|4067
10.2326	10.286	0.781695618	high.cor	TSKU	TSKU|25987
10.23285	10.307	0.810474462	high.cor	ATF5	ATF5|22809
10.2331	10.210	0.340031112	low.cor	ANKRD52	ANKRD52|283373
10.2332	10.203	0.177275084	low.cor	TET3	TET3|200424
10.2333	10.043			LDOC1	LDOC1|23641
10.23345	10.203	0.842494166	high.cor	AP1S1	AP1S1|1174
10.23345	10.255	0.487295826	low.cor	ACAP2	ACAP2|23527
10.234	10.258	0.819548872	high.cor	ZNF592	ZNF592|9640
10.2344	10.167	0.181877107	low.cor	POLR3H	POLR3H|171568
10.23515	10.205	0.583354939	low.cor	ANKRD28	ANKRD28|23243
10.23525	10.241	0.706378014	high.cor	JMJD8	JMJD8|339123
10.2353	10.278	0.488332901	low.cor	UBE2O	UBE2O|63893
10.2353	10.263	0.389162562	low.cor	MRPS10	MRPS10|55173
10.23615	10.232			AP3S2	AP3S2|10239
10.23625	10.108	0.917811771	high.cor	KCNN4	KCNN4|3783
10.23645	10.229	0.616735805	low.cor	PPP5C	PPP5C|5536
10.2365	10.165	0.767176562	high.cor	TMEM54	TMEM54|113452
10.2368	10.215	0.593855328	low.cor	SAFB2	SAFB2|9667
10.23685	10.203	0.771195229	high.cor	SNX2	SNX2|6643
10.23685	10.218	0.469082188	low.cor	TOM1	TOM1|10043
10.237	10.263	0.840225564	high.cor	GTPBP2	GTPBP2|54676
10.2372	10.213	0.698988851	low.cor	N4BP1	N4BP1|9683
10.2373	10.245	0.386569873	low.cor	ABI2	ABI2|10152
10.2381	10.287	0.884819808	high.cor	CDC42SE2	CDC42SE2|56990
10.23825	10.275			ETS2	ETS2|2114
10.23845	10.230	0.704239046	high.cor	VAC14	VAC14|55697
10.23865	10.195	0.872698989	high.cor	TACC1	TACC1|6867
10.23875	10.238	0.690692248	low.cor	GMFB	GMFB|2764
10.23905	10.184	0.910228157	high.cor	VOPP1	VOPP1|81552
10.24025	10.316	0.805548354	high.cor	ENDOD1	ENDOD1|23052
10.2405	10.192			SH3KBP1	SH3KBP1|30011
10.2409	10.226	0.814752398	high.cor	MRTO4	MRTO4|51154
10.241	10.228	0.66923775	low.cor	OSBPL2	OSBPL2|9885
10.2416	10.185	0.749092559	high.cor	NAT15	NAT15|79903
10.24205	10.249	0.566243194	low.cor	MAPK3	MAPK3|5595
10.2421	10.241			MECP2	MECP2|4204
10.2422	10.286	0.819548872	high.cor	SRP54	SRP54|6729
10.24235	10.250	0.864143116	high.cor	COG4	COG4|25839
10.24315	10.147	0.379958517	low.cor	CPT1A	CPT1A|1374
10.24405	10.244	0.78189007	high.cor	AK3	AK3|50808
10.24405	10.235	0.530982629	low.cor	RBM14	RBM14|10432
10.24495	10.229			RAB3GAP2	RAB3GAP2|25782
10.24505	10.249	0.85357791	high.cor	PRKCD	PRKCD|5580
10.2452	10.294	0.501555613	low.cor	TRAPPC1	TRAPPC1|58485
10.24545	10.247	0.725175006	high.cor	ANKRD10	ANKRD10|55608
10.24595	10.219	0.087631027	low.cor	HPS1	HPS1|3257
10.2469	10.243	0.813391237	high.cor	MAT2B	MAT2B|27430
10.24865	10.216	0.697368421	low.cor	RNF149	RNF149|284996
10.2489	10.223	0.616411719	low.cor	VTA1	VTA1|51534
10.24925	10.271	0.747601763	high.cor	IPO4	IPO4|79711
10.24945	10.260	0.861615245	high.cor	C5orf15	C5orf15|56951
10.25065	10.307	0.797446202	high.cor	ATPIF1	ATPIF1|93974
10.25225	10.271	0.781954887	high.cor	TSG101	TSG101|7251
10.25255	10.315	0.293621986	low.cor	BCCIP	BCCIP|56647
10.25275	10.184	0.929738138	high.cor	KIAA0907	KIAA0907|22889
10.25335	10.171	0.969406274	high.cor	NUSAP1	NUSAP1|51203
10.25345	10.332	0.407700285	low.cor	BAG5	BAG5|9529
10.2539	10.056	0.887282862	high.cor	ITGB8	ITGB8|3696
10.2552	10.323	0.72206378	high.cor	SCOC	SCOC|60592
10.2554	10.288			SLC35A2	SLC35A2|7355
10.25575	10.250	0.776938776	high.cor	DPP3	DPP3|10072
10.25605	10.227	0.913144931	high.cor	FNBP4	FNBP4|23360
10.2561	10.283	0.48301789	low.cor	LDB1	LDB1|8861
10.25615	10.274	0.779427016	high.cor	TMEM167B	TMEM167B|56900
10.25675	10.227	0.900764843	high.cor	LGTN	LGTN|1939
10.25675	10.279	0.357207674	low.cor	NUMB	NUMB|8650
10.2568	10.232	0.92364532	high.cor	RND3	RND3|390
10.25755	10.179	0.817863625	high.cor	TAF2	TAF2|6873
10.2578	10.270	0.63106041	low.cor	SART3	SART3|9733
10.2579	10.273	0.762952837	high.cor	RFC1	RFC1|5981
10.25795	10.197	0.849299974	high.cor	MEX3C	MEX3C|51320
10.25815	10.291	0.937256935	high.cor	FANCI	FANCI|55215
10.2585	10.103	0.034806845	low.cor	MDN1	MDN1|23195
10.25915	10.178	0.890264454	high.cor	ELF1	ELF1|1997
10.2592	10.291	0.823980003	high.cor	GPN1	GPN1|11321
10.2596	10.274	0.76652839	high.cor	FAM3C	FAM3C|10447
10.26045	10.259	0.739564428	high.cor	USP4	USP4|7375
10.26095	10.301	0.897005445	high.cor	DCTN4	DCTN4|51164
10.26165	10.276	0.691016334	low.cor	SUPT4H1	SUPT4H1|6827
10.26185	10.289	0.417532468	low.cor	PACS2	PACS2|23241
10.2619	10.255	0.844957221	high.cor	DPF2	DPF2|5977
10.26195	10.266	0.819872958	high.cor	RNF20	RNF20|56254
10.26195	10.323			TMEM189	TMEM189|387521
10.26205	10.205			VAMP7	VAMP7|6845
10.263	10.251	0.720702619	high.cor	DNAJC11	DNAJC11|55735
10.26355	10.224			XIAP	XIAP|331
10.26405	10.292	0.761991185	high.cor	FIS1	FIS1|51024
10.2647	10.109	-0.289927405	low.cor	SYT7	SYT7|9066
10.26515	10.205	0.862587503	high.cor	RBM16	RBM16|22828
10.2654	10.253	0.874009496	high.cor	CABC1	CABC1|56997
10.2654	10.280	0.58938294	low.cor	DAB2IP	DAB2IP|153090
10.2658	10.311	0.619782214	low.cor	TSPAN9	TSPAN9|10867
10.2662	10.238	0.711952295	high.cor	MAP2K3	MAP2K3|5606
10.26625	10.343	0.156937799	low.cor	ARHGEF7	ARHGEF7|8874
10.26655	10.263	0.918395126	high.cor	PLEKHO1	PLEKHO1|51177
10.26675	10.267	0.568252528	low.cor	PPP1R2	PPP1R2|5504
10.2668	10.292	0.637995852	low.cor	TYK2	TYK2|7297
10.26695	10.400			G6PD	G6PD|2539
10.2671	10.284	0.93388644	high.cor	ABCD3	ABCD3|5825
10.2674	10.219	0.562354161	low.cor	TWF2	TWF2|11344
10.2677	10.237	0.414311641	low.cor	PIP5K1C	PIP5K1C|23396
10.269	10.241	0.732045631	high.cor	VPS39	VPS39|23339
10.26915	10.213	0.852476018	high.cor	RAB3D	RAB3D|9545
10.2693	10.104	0.658802178	low.cor	EHBP1L1	EHBP1L1|254102
10.2694	10.132	0.90270936	high.cor	IQGAP3	IQGAP3|128239
10.27005	10.295	0.601374125	low.cor	HECTD3	HECTD3|79654
10.2707	10.263	0.759398496	high.cor	LSG1	LSG1|55341
10.27075	10.281	0.847355458	high.cor	MTMR4	MTMR4|9110
10.2708	10.295	0.664376458	low.cor	ABCF3	ABCF3|55324
10.2712	10.280	0.462794918	low.cor	SH3BP2	SH3BP2|6452
10.27125	10.303	0.898820327	high.cor	UFD1L	UFD1L|7353
10.2713	10.294	0.844762769	high.cor	SLBP	SLBP|7884
10.2715	10.281			SIK1	SIK1|150094
10.2724	10.213	0.450868551	low.cor	NR1H2	NR1H2|7376
10.27305	10.247	0.804511278	high.cor	IER3IP1	IER3IP1|51124
10.27345	10.347	0.699637024	low.cor	WDR46	WDR46|9277
10.27395	10.286	0.866995074	high.cor	CCNG1	CCNG1|900
10.27435	10.238	0.668330309	low.cor	PRKAA1	PRKAA1|5562
10.2748	10.271	0.916017316	high.cor	TMEM181	TMEM181|57583
10.2749	10.335	0.862068966	high.cor	GOLT1B	GOLT1B|51026
10.27555	10.252	0.848451381	high.cor	THUMPD1	THUMPD1|55623
10.27565	10.071	0.741897848	high.cor	NEO1	NEO1|4756
10.2757	10.276	0.945164636	high.cor	IER3	IER3|8870
10.27605	10.294	0.703137153	high.cor	ABL2	ABL2|27
10.2761	9.976	0.783899404	high.cor	S100A1	S100A1|6271
10.2767	10.224	0.843527738	high.cor	CYTH1	CYTH1|9267
10.27865	10.366	0.846059113	high.cor	DDX47	DDX47|51202
10.2788	10.263	0.550881514	low.cor	PPP1R12A	PPP1R12A|4659
10.2791	10.240	0.88663469	high.cor	FMNL2	FMNL2|114793
10.2796	10.257	0.804316827	high.cor	NEK7	NEK7|140609
10.2798	10.231	0.885986518	high.cor	PMM2	PMM2|5373
10.2801	10.294	0.824410163	high.cor	HMGN3	HMGN3|9324
10.2802	10.215	0.501944516	low.cor	MTMR3	MTMR3|8897
10.2803	10.338	0.899144413	high.cor	KLHL21	KLHL21|9903
10.2809	10.254	0.828882551	high.cor	C13orf23	C13orf23|80209
10.28205	10.247	0.642857143	low.cor	ISG20L2	ISG20L2|81875
10.28205	10.118	0.856105782	high.cor	CSF1R	CSF1R|1436
10.28225	10.293	0.808529946	high.cor	TRAM2	TRAM2|9697
10.2824	10.270	0.554640913	low.cor	RAB35	RAB35|11021
10.28245	10.276	0.829725175	high.cor	QRICH1	QRICH1|54870
10.28305	10.282	0.31144672	low.cor	PREPL	PREPL|9581
10.28395	10.277	0.967267306	high.cor	FEN1	FEN1|2237
10.2849	10.404	0.788955146	high.cor	PSENEN	PSENEN|55851
10.28505	10.198	0.47951776	low.cor	ATF7IP	ATF7IP|55729
10.28505	10.057	0.951905626	high.cor	GALNT3	GALNT3|2591
10.2852	10.278	0.356883588	low.cor	CNOT3	CNOT3|4849
10.2852	10.332	0.831151154	high.cor	MPHOSPH10	MPHOSPH10|10199
10.2854	10.262	0.802890848	high.cor	RHOG	RHOG|391
10.2854	10.536	0.82958153	high.cor	WWP2	WWP2|11060
10.2858	10.348	0.042001556	low.cor	SNRPE	SNRPE|6635
10.28615	10.233	0.60545761	low.cor	CMIP	CMIP|80790
10.28635	10.171	0.797964739	high.cor	NQO1	NQO1|1728
10.28635	10.329			FAM50A	FAM50A|9130
10.28635	10.361	0.749481462	high.cor	NINJ1	NINJ1|4814
10.28685	10.245			?|10431	?|10431
10.2872	10.318	0.117448794	low.cor	ETNK1	ETNK1|55500
10.28725	10.112	0.919367384	high.cor	DGAT2	DGAT2|84649
10.2874	10.303	0.124319419	low.cor	VAPB	VAPB|9217
10.2878	10.270	0.870560021	high.cor	BECN1	BECN1|8678
10.2879	10.215	0.858439376	high.cor	NKTR	NKTR|4820
10.2883	10.286	0.710461499	high.cor	CDK12	CDK12|51755
10.28865	10.178	0.939849624	high.cor	BAMBI	BAMBI|25805
10.2894	10.250	0.301983407	low.cor	RANBP3	RANBP3|8498
10.2895	10.335	0.770935961	high.cor	EFHD2	EFHD2|79180
10.28985	10.283			SNHG5	SNHG5|387066
10.29085	10.261	0.460980036	low.cor	PPM1A	PPM1A|5494
10.29125	10.231	0.642208971	low.cor	BRP44	BRP44|25874
10.2917	10.242	0.772945294	high.cor	C22orf30	C22orf30|253143
10.29175	10.299	0.826030594	high.cor	HERC2	HERC2|8924
10.29205	10.269	0.873476795	high.cor	DAB2	DAB2|1601
10.29255	10.299	0.862717138	high.cor	TOMM34	TOMM34|10953
10.2928	10.260	0.730165932	high.cor	UBXN6	UBXN6|80700
10.29315	10.333	0.7323049	high.cor	DEDD	DEDD|9191
10.2934	10.428	0.715257973	high.cor	NENF	NENF|29937
10.2935	10.238	0.846922051	high.cor	ZNF644	ZNF644|84146
10.29365	10.313			FAM127B	FAM127B|26071
10.29415	10.316	0.812289344	high.cor	NAA20	NAA20|51126
10.2942	10.332	0.79608504	high.cor	LRRC47	LRRC47|57470
10.2944	10.310	0.785973555	high.cor	AATF	AATF|26574
10.29525	10.317	0.755055743	high.cor	XPNPEP1	XPNPEP1|7511
10.2953	10.325	0.659709619	low.cor	GFM1	GFM1|85476
10.29665	10.280	0.907441016	high.cor	ZDHHC7	ZDHHC7|55625
10.29725	10.316	0.817604356	high.cor	NPC1	NPC1|4864
10.29865	10.302	0.787334716	high.cor	RUSC1	RUSC1|23623
10.29915	10.272	0.365828364	low.cor	TRIOBP	TRIOBP|11078
10.29925	10.303	0.22323049	low.cor	ZBTB38	ZBTB38|253461
10.2993	10.176	0.979193674	high.cor	CXCL10	CXCL10|3627
10.2994	10.258	0.76419497	high.cor	PARP10	PARP10|84875
10.2995	10.344	0.86848587	high.cor	ID2	ID2|3398
10.29955	10.223	0.884236453	high.cor	ANKS1A	ANKS1A|23294
10.2996	10.238	0.62918071	low.cor	HELZ	HELZ|9931
10.30025	10.278	0.876069484	high.cor	SGSM3	SGSM3|27352
10.30135	10.343	0.123087892	low.cor	NISCH	NISCH|11188
10.3024	10.267	0.353837179	low.cor	ATP13A2	ATP13A2|23400
10.30305	10.317	0.785130931	high.cor	FTSJD2	FTSJD2|23070
10.30305	10.285	0.851568577	high.cor	LONP2	LONP2|83752
10.30345	10.141	0.959229971	high.cor	SEL1L3	SEL1L3|23231
10.30355	10.068	0.926626912	high.cor	IGF1R	IGF1R|3480
10.30375	10.203	0.510694841	low.cor	ACTR1B	ACTR1B|10120
10.30385	10.332	0.7932979	high.cor	AURKAIP1	AURKAIP1|54998
10.30415	10.306	0.803863106	high.cor	TRIB2	TRIB2|28951
10.3043	10.329	0.492934924	low.cor	TMEM85	TMEM85|51234
10.3049	10.306	0.784417941	high.cor	PIP4K2C	PIP4K2C|79837
10.305	10.286			DLG3	DLG3|1741
10.3062	10.306			C7orf28A	C7orf28A|51622
10.30635	10.400	0.952294529	high.cor	C6orf115	C6orf115|58527
10.30735	10.364	0.63734768	low.cor	RAB5A	RAB5A|5868
10.30785	10.451			TSC22D3	TSC22D3|1831
10.30795	10.132	0.867513612	high.cor	CECR1	CECR1|51816
10.30795	10.376	0.631967851	low.cor	IFITM2	IFITM2|10581
10.30815	10.260	0.797186933	high.cor	EDEM3	EDEM3|80267
10.30855	10.383	0.795684803	high.cor	C9orf78	C9orf78|51759
10.30905	10.325	0.583354939	low.cor	NCOA5	NCOA5|57727
10.30965	10.306	0.671635987	low.cor	CNOT2	CNOT2|4848
10.31	10.320			TRAPPC10	TRAPPC10|7109
10.3105	10.317	0.697109152	low.cor	HBXIP	HBXIP|10542
10.31095	10.342	0.599753695	low.cor	MFSD10	MFSD10|10227
10.31125	10.295	0.628467721	low.cor	TTLL4	TTLL4|9654
10.31145	10.242	0.784288307	high.cor	RFWD3	RFWD3|55159
10.3115	10.368	0.638319938	low.cor	ERI3	ERI3|79033
10.31165	10.252	0.405885403	low.cor	SERPINA1	SERPINA1|5265
10.3123	10.260	0.816178377	high.cor	HERC1	HERC1|8925
10.31235	10.329	0.864726471	high.cor	TERF2IP	TERF2IP|54386
10.3126	10.318	0.828882551	high.cor	OXSR1	OXSR1|9943
10.31315	10.326	0.519963702	low.cor	PTPN23	PTPN23|25930
10.31325	10.203	0.843188411	high.cor	MAPK13	MAPK13|5603
10.3141	10.278	0.666450609	low.cor	UBE2G1	UBE2G1|7326
10.31415	10.285	0.884106819	high.cor	SH3BP5	SH3BP5|9467
10.31425	10.355	-0.015750583	low.cor	CPSF2	CPSF2|53981
10.31455	10.334	0.799325901	high.cor	DHX38	DHX38|9785
10.3151	10.329	0.871726731	high.cor	SEH1L	SEH1L|81929
10.31525	10.267	0.95508167	high.cor	IFIH1	IFIH1|64135
10.3165	10.237	0.929608504	high.cor	ARHGAP29	ARHGAP29|9411
10.3166	10.259	0.234054965	low.cor	STXBP2	STXBP2|6813
10.31665	10.348	0.826484314	high.cor	TNFAIP1	TNFAIP1|7126
10.3167	10.265	0.785195936	high.cor	INADL	INADL|10207
10.31695	10.369	0.916709878	high.cor	PDCD5	PDCD5|9141
10.31765	10.402	0.77955665	high.cor	PRMT5	PRMT5|10419
10.3177	10.349	0.564169043	low.cor	GNAQ	GNAQ|2776
10.3177	10.331	0.65666321	low.cor	FAM192A	FAM192A|80011
10.3183	10.300	0.498898107	low.cor	EXOC5	EXOC5|10640
10.31855	10.335	0.432395644	low.cor	ARIH2	ARIH2|10425
10.31895	10.343	0.910868079	high.cor	MXRA8	MXRA8|54587
10.31905	10.251	0.338475499	low.cor	CDC73	CDC73|79577
10.31915	10.277			CETN2	CETN2|1069
10.3192	10.332	0.717980296	high.cor	SNX6	SNX6|58533
10.3204	10.273	0.929738138	high.cor	ADD3	ADD3|120
10.3204	10.348	0.756028001	high.cor	GOLGA5	GOLGA5|9950
10.32055	10.324	0.7835105	high.cor	SNRPD1	SNRPD1|6632
10.32115	10.304	0.72997148	high.cor	DIP2B	DIP2B|57609
10.3214	10.307	0.841521908	high.cor	RAPH1	RAPH1|65059
10.32145	10.256	0.907570651	high.cor	SQRDL	SQRDL|58472
10.3219	10.354	0.706637283	high.cor	SLC25A36	SLC25A36|55186
10.3234	10.381	0.945099819	high.cor	GLIPR2	GLIPR2|152007
10.3241	10.379	0.810993	high.cor	ANAPC11	ANAPC11|51529
10.32435	10.293	0.844762769	high.cor	RPRD1A	RPRD1A|55197
10.32465	10.196	0.752463054	high.cor	ADAM10	ADAM10|102
10.3247	10.343	0.772491574	high.cor	DUSP16	DUSP16|80824
10.325	10.315	0.404070521	low.cor	ASCC3	ASCC3|10973
10.32535	10.272	0.747731397	high.cor	C16orf57	C16orf57|79650
10.32555	10.258	0.711563391	high.cor	KRAS	KRAS|3845
10.32575	10.320	0.865893181	high.cor	HLTF	HLTF|6596
10.3259	10.216	0.543038631	low.cor	KIFC1	KIFC1|3833
10.32605	10.329	0.786534518	high.cor	NFAT5	NFAT5|10725
10.3267	10.389	0.778843661	high.cor	RETSAT	RETSAT|54884
10.32695	10.334	0.396227638	low.cor	TMED5	TMED5|50999
10.32705	10.318	0.869587763	high.cor	INTS8	INTS8|55656
10.32735	10.355	0.686349494	low.cor	STUB1	STUB1|10273
10.32895	10.312	0.388646992	low.cor	AFAP1	AFAP1|60312
10.3294	10.341	0.656079855	low.cor	GYS1	GYS1|2997
10.32985	10.313	0.880023334	high.cor	FRMD8	FRMD8|83786
10.33165	10.340	0.115050557	low.cor	NFKB2	NFKB2|4791
10.3325	10.298	0.744036816	high.cor	MAML1	MAML1|9794
10.3326	10.323	0.07052113	low.cor	TSC22D4	TSC22D4|81628
10.33335	10.367	0.791547835	high.cor	GSTO1	GSTO1|9446
10.33365	10.326	0.627301011	low.cor	METTL13	METTL13|51603
10.3337	10.322	0.836012445	high.cor	USP33	USP33|23032
10.3338	10.326	0.579919627	low.cor	TMOD3	TMOD3|29766
10.3341	10.357	0.866022816	high.cor	CHID1	CHID1|66005
10.3344	10.240	0.686479129	low.cor	BAIAP2L1	BAIAP2L1|55971
10.3354	10.400			RPL7L1	RPL7L1|285855
10.33555	10.336	0.615180192	low.cor	RNF216	RNF216|54476
10.33575	10.265	0.923321234	high.cor	MFAP2	MFAP2|4237
10.33665	10.259	0.713767177	high.cor	CYLD	CYLD|1540
10.3368	10.285	0.86498574	high.cor	DCTD	DCTD|1635
10.33725	10.247	0.926497278	high.cor	MFSD6	MFSD6|54842
10.33815	10.343	0.539732953	low.cor	RNF13	RNF13|11342
10.3397	10.416			EMD	EMD|2010
10.3406	10.340	0.726600985	high.cor	ARL2BP	ARL2BP|23568
10.3415	10.458	0.9213119	high.cor	EIF4EBP1	EIF4EBP1|1978
10.3416	10.361	0.947433238	high.cor	EVL	EVL|51466
10.34195	10.374	0.761472647	high.cor	EIF2B5	EIF2B5|8893
10.3421	10.335	0.541288566	low.cor	TUBGCP2	TUBGCP2|10844
10.34235	10.300			CHD1L	CHD1L|9557
10.3429	10.319	0.632162302	low.cor	IQSEC1	IQSEC1|9922
10.3432	10.384	0.950155561	high.cor	ORMDL3	ORMDL3|94103
10.3435	10.314	0.654848328	low.cor	CEP170	CEP170|9859
10.34375	10.356	0.957803993	high.cor	PLSCR1	PLSCR1|5359
10.3438	10.367	0.852605652	high.cor	PPARD	PPARD|5467
10.3439	10.330	0.840873736	high.cor	NFYC	NFYC|4802
10.3442	10.267	0.889542037	high.cor	FZD6	FZD6|8323
10.34455	10.397	0.944905367	high.cor	PLK2	PLK2|10769
10.3446	10.411	0.804640913	high.cor	MRPL20	MRPL20|55052
10.3446	10.320	0.897848068	high.cor	TMEM2	TMEM2|23670
10.34475	10.315	0.627041742	low.cor	POLR2L	POLR2L|5441
10.34515	10.322	0.83309567	high.cor	TTC17	TTC17|55761
10.34525	10.298	0.914765362	high.cor	RBM38	RBM38|55544
10.34545	10.334	0.331021519	low.cor	TNKS2	TNKS2|80351
10.3456	10.212	0.824345346	high.cor	EHD2	EHD2|30846
10.3464	10.371	0.761602282	high.cor	YIPF2	YIPF2|78992
10.34735	10.333	0.830827068	high.cor	NFKB1	NFKB1|4790
10.3474	10.388	0.880282603	high.cor	ARFGAP3	ARFGAP3|26286
10.34805	10.163	0.792844179	high.cor	LAMB3	LAMB3|3914
10.34905	10.351	0.920728546	high.cor	SNRPB2	SNRPB2|6629
10.35015	10.389	0.762185637	high.cor	MYO1E	MYO1E|4643
10.35045	10.279	0.952942702	high.cor	TUBA4A	TUBA4A|7277
